no;Dependen;Independen_1;Independen_2;Independen_3;Independen_4;Independen_5;Independen_6;Independen_7;Independen_8;Independen_9;Independen_10;Independen_11;Independen_12;Independen_13
2413;1;52;0;0;0;3;1;2.133430064;1;0;0;1;3.244193633;1
2414;2;31;1;0;1;5;1;2.668829488;0;1;0;1;3.138833117;0
2415;2;45;0;1;0;5;1;4.444092525;0;1;0;1;4.43241808;0
2416;NA;42;NA;NA;0;3;1;4.74827103;NA;NA;NA;1;1.752538756;NA
2417;1;38;NA;NA;0;2;1;2.668829488;1;0;0;NA;NA;NA
2418;2;32;NA;NA;0;4;1;2.109347024;0;1;0;NA;NA;NA
2419;2;38;1;0;1;3;1;2.915689566;0;1;0;1;3.740630519;0
2420;1;50;0;0;0;4;1;3.081674703;1;0;0;1;1.752538756;1
2421;2;42;NA;NA;0;5;1;5.259096653;0;1;0;1;4.012564235;NA
2422;3;35;0;1;2;3;1;4.517159309;0;0;1;1;4.902421709;0
2423;1;33;0;0;1;4;1;2.764139668;1;0;0;1;2.851151045;1
2424;2;35;0;0;2;5;0;NA;0;1;0;1;2.620039324;1
2425;3;36;NA;NA;2;5;1;4.168742852;0;0;1;1;3.816712826;NA
2426;3;31;0;0;2;5;1;3.813083058;0;0;1;1;3.179655112;1
2427;2;48;0;0;0;5;1;3.361976669;0;1;0;1;5.615771597;1
2428;1;52;1;0;0;5;1;3.681747056;1;0;0;1;4.203043979;0
2429;2;32;1;0;0;3;0;NA;0;1;0;1;3.821508998;0
2430;2;36;1;0;0;3;1;3.544298225;0;1;0;1;3.361976669;0
2431;3;40;1;0;0;4;1;3.674351354;0;0;1;1;4.172906885;0
2432;3;45;1;0;0;5;1;2.931193752;0;0;1;1;4.487987931;0
2433;3;35;0;1;1;4;1;3.649658741;0;0;1;1;3.649658741;0
2434;1;46;0;0;0;4;1;1.501224328;1;0;0;1;2.95651156;1
2435;1;42;1;0;0;4;1;2.981204173;1;0;0;1;3.509612667;0
2436;2;45;0;0;0;5;1;4.094344562;0;1;0;1;4.661259653;1
2437;1;39;0;0;0;5;1;3.58512022;1;0;0;1;3.843814755;1
2438;1;35;0;0;0;5;1;3.17805383;1;0;0;0;NA;1
2439;3;46;0;1;0;4;1;3.744968921;0;0;1;1;3.744968921;0
2440;3;46;0;1;0;4;1;3.744968921;0;0;1;1;3.744968921;0
2441;1;48;0;1;0;5;1;3.649658741;1;0;0;1;-1.85629799;0
2442;3;45;0;0;0;5;1;4.091491493;0;0;1;0;NA;1
2443;2;30;1;0;0;3;1;3.58512022;0;1;0;1;3.831980298;0
2444;3;44;1;0;1;3;1;3.493654492;0;0;1;1;3.821508998;0
2445;3;54;1;0;0;5;0;NA;0;0;1;1;4.150434029;0
2446;3;39;1;0;2;4;1;4.403430543;0;0;1;1;3.767441777;0
2447;3;34;0;0;2;5;1;4.228692615;0;0;1;1;2.48490665;1
2448;3;46;NA;NA;0;2;0;NA;0;0;1;1;5.615771597;NA
2449;1;39;0;0;0;3;0;NA;1;0;0;1;4.2782674;1
2450;2;51;0;1;0;4;1;3.361976669;0;1;0;1;4.26484438;0
2451;3;36;0;1;2;3;1;3.544298225;0;0;1;1;4.565949473;0
2452;2;45;NA;NA;0;1;1;1.897119985;0;1;0;NA;NA;NA
2453;1;44;1;0;0;3;1;3.710283363;1;0;0;1;3.921592456;0
2454;1;33;0;0;1;4;1;2.768459329;1;0;0;1;3.669461368;1
2455;2;44;0;0;0;3;1;4.095961843;0;1;0;1;3.442019376;1
2456;2;50;0;0;0;4;1;3.361976669;0;1;0;1;3.442019376;1
2457;1;32;0;0;0;5;1;2.486507931;1;0;0;1;2.995732274;1
2458;1;40;0;0;0;4;0;NA;1;0;0;1;2.735633016;1
2459;2;32;1;0;2;4;1;4.403430543;0;1;0;1;3.767441777;0
2460;2;39;1;0;0;3;1;3.882752623;0;1;0;1;3.831980298;0
2461;2;50;0;1;0;3;1;3.946910264;0;1;0;1;4.198224693;0
2462;2;33;1;0;1;3;0;NA;0;1;0;1;3.544298225;0
2463;2;32;NA;NA;0;5;0;NA;0;1;0;1;3.361976669;NA
2464;2;32;0;1;0;3;1;4.43241808;0;1;0;1;4.2782674;0
2465;NA;33;0;1;1;5;1;3.11066224;NA;NA;NA;1;4.095945844;0
2466;1;25;NA;NA;0;5;1;2.708050201;1;0;0;1;2.995732274;NA
2467;1;32;0;0;1;4;1;2.445685937;1;0;0;1;3.159452404;1
2468;3;42;0;0;1;3;1;3.42651519;0;0;1;1;2.902444339;1
2469;2;36;1;0;0;5;1;3.912023005;0;1;0;1;4.565949473;0
2470;1;54;0;0;0;3;0;NA;1;0;0;1;2.26336438;1
2471;3;31;0;1;0;5;1;3.442019376;0;0;1;1;3.58512022;0
2472;3;29;0;1;0;5;1;3.810926889;0;0;1;1;3.694110504;0
2473;1;45;0;0;0;4;1;2.981204173;1;0;0;1;3.274965292;1
2474;NA;50;0;0;0;3;1;2.396895772;NA;NA;NA;1;2.865539782;1
2475;2;32;1;0;1;4;0;NA;0;1;0;1;2.95651156;0
2476;1;41;0;0;0;4;0;NA;1;0;0;1;NA;1
2477;1;42;0;0;0;3;1;2.055725015;1;0;0;1;3.767441777;1
2478;3;50;1;0;0;4;1;3.503055267;0;0;1;1;3.831980298;0
2479;1;28;0;0;0;3;1;3.259697819;1;0;0;1;3.068429477;1
2480;1;54;0;0;0;5;1;3.821508998;1;0;0;1;3.968112472;1
2481;1;41;0;0;0;5;0;NA;1;0;0;1;1.906689436;1
2482;1;37;0;0;1;3;1;3.274965292;1;0;0;1;3.872802292;1
2483;1;33;0;0;2;4;1;2.35867456;1;0;0;1;3.872802292;1
2484;NA;46;NA;NA;0;2;1;1.570217199;NA;NA;NA;1;1.233744963;NA
2485;3;29;0;0;0;4;0;NA;0;0;1;0;NA;1
2486;1;31;NA;NA;0;4;1;5.142562837;1;0;0;NA;NA;NA
2487;1;41;NA;NA;0;4;1;2.851151045;1;0;0;0;NA;NA
2488;1;36;0;0;0;3;0;NA;1;0;0;1;3.712111756;1
2489;2;32;0;0;0;3;1;3.686472714;0;1;0;1;2.95651156;1
2490;1;35;NA;NA;1;4;0;NA;1;0;0;1;2.668829488;NA
2491;NA;51;0;0;0;4;0;NA;NA;NA;NA;1;NA;1
2492;1;40;0;0;1;4;0;NA;1;0;0;1;NA;1
2493;1;29;0;0;2;3;1;2.736549671;1;0;0;1;2.918771232;1
2494;3;42;NA;NA;0;4;1;3.767463999;0;0;1;1;3.912023005;NA
2495;2;50;0;1;0;4;1;3.58512022;0;1;0;1;3.598365447;0
2496;NA;50;NA;NA;1;4;1;2.786612524;NA;NA;NA;0;NA;NA
2497;1;38;0;0;0;4;1;2.927524024;1;0;0;1;3.199457739;1
2498;1;31;0;0;0;4;1;3.199457739;1;0;0;1;2.927524024;1
2499;2;50;0;0;0;3;1;2.921790708;0;1;0;1;2.986094634;1
2500;2;47;NA;NA;0;5;1;2.26336438;0;1;0;1;3.771876374;NA
2501;3;38;1;0;0;5;1;4.565949473;0;0;1;1;5.207803359;0
2502;NA;34;1;0;1;4;1;NA;NA;NA;NA;1;3.872802292;0
2503;1;39;NA;NA;1;4;0;NA;1;0;0;1;2.302585093;NA
2504;3;46;1;0;1;5;1;3.179655112;0;0;1;1;3.872802292;0
2505;3;48;1;0;0;4;1;5.865231548;0;0;1;1;4.624218381;0
2506;2;35;1;0;2;5;1;2.916626627;0;1;0;1;3.704052225;0
2507;1;42;0;0;0;5;1;3.506557897;1;0;0;1;4.135166557;1
2508;1;48;1;0;0;4;1;2.95651156;1;0;0;0;NA;0
2509;1;45;0;0;0;5;1;2.26336438;1;0;0;1;3.854453154;1
2510;NA;40;1;0;2;4;1;NA;NA;NA;NA;1;4.046755599;0
2511;3;49;0;1;0;3;0;NA;0;0;1;1;4.021222297;0
2512;2;28;1;0;0;5;1;3.912023005;0;1;0;1;3.649658741;0
2513;1;33;0;0;1;4;0;NA;1;0;0;1;3.9310712;1
2514;1;51;0;1;0;3;1;2.623108272;1;0;0;1;2.884506638;0
2515;NA;31;NA;NA;1;2;0;NA;NA;NA;NA;0;NA;NA
2516;2;30;1;0;2;4;1;2.905218266;0;1;0;1;3.005301725;0
2517;2;29;NA;NA;0;3;1;2.838728525;0;1;0;1;3.47838702;NA
2518;1;54;0;0;0;2;1;2.222542385;1;0;0;1;3.912023005;1
2519;2;29;1;0;1;3;0;NA;0;1;0;1;4.460588957;0
2520;1;48;0;0;0;3;1;3.245442852;1;0;0;1;3.912023005;1
2521;1;52;0;0;0;4;0;NA;1;0;0;1;3.671860449;1
2522;2;52;NA;NA;0;4;0;NA;0;1;0;NA;NA;NA
2523;3;53;0;0;0;4;1;3.321154674;0;0;1;1;3.912023005;1
2524;2;33;0;0;0;4;1;2.757382885;0;1;0;1;NA;1
2525;2;34;0;0;1;4;1;3.686472714;0;1;0;1;3.733540225;1
2526;2;48;1;0;0;3;0;NA;0;1;0;1;4.2782674;0
2527;3;34;1;0;2;4;1;3.835912666;0;0;1;1;3.744968921;0
2528;1;37;0;0;0;2;1;NA;1;0;0;1;3.710283363;1
2529;3;31;1;0;1;4;0;NA;0;0;1;1;4.055123849;0
2530;3;38;1;0;1;4;1;3.655889291;0;0;1;1;3.518980417;0
2531;3;34;0;1;1;3;1;3.292983797;0;0;1;1;3.815173179;0
2532;2;49;1;0;0;5;1;3.442019376;0;1;0;1;4.514656178;0
2533;1;42;0;0;0;3;0;NA;1;0;0;1;NA;1
2534;2;36;NA;NA;1;5;1;3.319417054;0;1;0;1;3.649658741;NA
2535;2;39;0;0;0;3;1;2.676209595;0;1;0;1;3.179655112;1
2536;2;49;0;1;0;4;1;2.63108916;0;1;0;1;3.313186504;0
2537;3;35;0;1;1;5;1;3.880770462;0;0;1;1;4.190043167;0
2538;2;42;1;0;0;5;1;4.104707349;0;1;0;1;4.230476737;0
2539;3;33;1;0;1;3;0;NA;0;0;1;1;3.852599585;0
2540;2;36;0;0;1;5;1;3.274965292;0;1;0;1;3.179655112;1
2541;2;45;1;0;0;4;0;NA;0;1;0;1;3.821508998;0
2542;2;42;0;0;0;2;1;3.310683374;0;1;0;1;2.88907028;1
2543;2;35;1;0;0;4;1;3.292983797;0;1;0;1;2.774190004;0
2544;2;51;1;0;0;3;1;3.056356895;0;1;0;1;2.629269323;0
2545;2;50;0;0;0;3;0;NA;0;1;0;1;2.525728644;1
2546;1;42;0;0;0;4;1;2.784661303;1;0;0;1;3.440308512;1
2547;2;32;1;0;2;5;0;NA;0;1;0;1;4.26484438;0
2548;2;51;1;0;0;4;1;4.274752458;0;1;0;1;4.304584709;0
2549;3;38;1;0;1;4;1;3.816712826;0;0;1;1;3.872802292;0
2550;3;44;1;0;0;4;1;3.530311983;0;0;1;1;4.2782674;0
2551;1;30;0;0;1;5;1;3.649658741;1;0;0;1;3.516127348;1
2552;3;44;NA;NA;0;5;1;4.403430543;0;0;1;1;4.342805922;NA
2553;2;50;0;0;0;4;1;3.783190134;0;1;0;1;3.179655112;1
2554;3;43;0;0;0;4;1;3.442019376;0;0;1;1;2.918771232;1
2555;1;54;0;0;0;2;1;2.158003864;1;0;0;1;2.764139668;1
2556;1;28;0;0;1;3;0;NA;1;0;0;1;3.179655112;1
2557;1;36;0;0;0;4;1;0.823917412;1;0;0;1;3.036554268;1
2558;3;50;0;0;0;2;1;2.793992631;0;0;1;1;2.494956986;1
2559;2;33;0;0;0;5;1;3.58512022;0;1;0;1;3.912023005;1
2560;1;27;0;0;1;4;1;2.26336438;1;0;0;1;NA;1
2561;1;43;1;0;0;4;1;2.802360881;1;0;0;1;3.215373194;0
2562;3;37;0;0;1;4;1;3.398344313;0;0;1;1;2.733368009;1
2563;2;34;0;0;0;4;1;3.624340933;0;1;0;1;4.371555335;1
2564;2;28;0;0;1;3;1;4.2782674;0;1;0;1;2.95651156;1
2565;1;36;0;0;0;3;1;2.733368009;1;0;0;0;NA;1
2566;3;33;0;1;2;4;1;1.714798428;0;0;1;1;3.530311983;0
2567;1;35;0;0;1;3;0;NA;1;0;0;1;3.737081556;1
2568;1;54;NA;NA;0;4;1;3.42651519;1;0;0;1;3.592500327;NA
2569;1;33;0;0;2;4;0;NA;1;0;0;1;3.274965292;1
2570;2;50;0;1;0;4;0;NA;0;1;0;1;3.978162808;0
2571;3;45;1;0;0;4;1;3.326258586;0;0;1;1;3.497974154;0
2572;2;42;0;0;0;4;1;3.074294596;0;1;0;1;NA;1
2573;1;39;0;0;1;4;1;2.302585093;1;0;0;1;3.850329436;1
2574;NA;31;1;0;2;5;1;1.703748592;NA;NA;NA;1;3.274965292;0
2575;2;36;NA;NA;0;5;1;NA;0;1;0;1;NA;NA
2576;1;30;0;0;1;3;1;2.95651156;1;0;0;1;3.192900338;1
2577;2;42;1;0;0;3;1;4.135166557;0;1;0;1;4.02435219;0
2578;1;54;0;0;0;3;0;NA;1;0;0;1;3.274965292;1
2579;3;47;0;1;0;5;1;3.196402969;0;0;1;1;NA;0
2580;NA;33;0;0;0;4;1;3.05182174;NA;NA;NA;0;NA;1
2581;1;46;NA;NA;0;5;1;3.005301725;1;0;0;0;NA;NA
2582;1;42;0;0;0;4;1;2.184802057;1;0;0;1;2.95651156;1
2583;1;44;0;0;0;3;1;3.467357184;1;0;0;1;3.199496954;1
2584;NA;37;NA;NA;0;4;1;5.040234549;NA;NA;NA;1;2.668829488;NA
2585;1;32;0;0;0;2;1;2.668829488;1;0;0;1;2.95651156;1
2586;1;34;0;0;2;3;1;2.26336438;1;0;0;1;3.005301725;1
2587;3;38;0;0;1;5;1;3.693769439;0;0;1;1;3.709082161;1
2588;1;48;0;0;0;1;0;NA;1;0;0;0;NA;1
2589;2;48;1;0;0;5;1;3.649658741;0;1;0;0;NA;0
2590;NA;48;NA;NA;0;2;0;NA;NA;NA;NA;1;3.442019376;NA
2591;1;34;0;1;0;3;0;NA;1;0;0;1;3.649658741;0
2592;3;49;1;0;0;3;1;5.559201246;0;0;1;1;3.244193633;0
2593;NA;35;0;0;2;2;1;3.949763333;NA;NA;NA;1;3.649658741;1
2594;2;35;1;0;1;4;1;3.761490771;0;1;0;1;3.686472714;0
2595;3;26;1;0;0;3;1;3.117779708;0;0;1;1;3.028832222;0
2596;2;34;0;0;0;5;1;3.361976669;0;1;0;1;3.637079959;1
2597;1;44;1;0;0;1;0;NA;1;0;0;1;3.649658741;0
2598;2;40;0;0;0;5;1;3.442019376;0;1;0;1;2.95651156;1
2599;2;37;1;0;1;5;1;2.916470511;0;1;0;1;NA;0
2600;2;29;0;0;1;4;1;3.199457739;0;1;0;1;3.361976669;1
2601;3;44;1;0;0;4;0;NA;0;0;1;1;3.334947996;0
2602;2;28;1;0;0;3;1;2.668829488;0;1;0;1;2.668829488;0
2603;3;35;0;1;1;4;1;3.986130978;0;0;1;1;2.905218266;0
2604;3;37;0;0;0;4;1;3.394766491;0;0;1;1;3.129783282;1
2605;1;28;1;0;1;3;0;NA;1;0;0;1;NA;0
2606;1;31;0;0;1;3;1;1.30933332;1;0;0;1;2.851151045;1
2607;1;25;0;0;1;4;1;NA;1;0;0;1;3.352407217;1
2608;NA;35;1;0;0;4;1;3.516127348;NA;NA;NA;1;3.978162808;0
2609;2;54;NA;NA;0;4;1;2.486507931;0;1;0;NA;NA;NA
2610;1;28;0;0;0;3;1;2.708050201;1;0;0;1;3.688879454;1
2611;1;31;0;0;1;2;1;3.36729583;1;0;0;1;3.179655112;1
2612;2;44;0;0;0;4;1;3.611437528;0;1;0;1;3.872802292;1
2613;NA;45;0;0;0;4;1;3.821508998;NA;NA;NA;1;2.686847993;1
2614;NA;36;NA;NA;0;4;0;NA;NA;NA;NA;0;NA;NA
2615;2;50;1;0;0;3;1;3.872802292;0;1;0;1;3.361976669;0
2616;3;45;0;0;0;2;1;3.37850597;0;0;1;1;2.874035339;1
2617;1;53;NA;NA;0;2;1;1.168993085;1;0;0;1;3.159452404;NA
2618;NA;49;0;0;1;1;0;NA;NA;NA;NA;0;NA;1
2619;1;46;0;0;0;3;1;4.055123849;1;0;0;1;2.599836616;1
2620;1;25;0;0;3;5;1;3.166232091;1;0;0;1;NA;1
2621;3;35;1;0;0;4;1;3.686472714;0;0;1;1;2.822980168;0
2622;3;30;0;1;0;4;1;2.95651156;0;0;1;1;3.398344313;0
2623;1;41;0;0;0;4;1;3.05182174;1;0;0;1;3.872802292;1
2624;1;43;0;0;1;3;1;2.656406968;1;0;0;1;3.852599585;1
2625;1;27;0;0;2;3;0;NA;1;0;0;1;2.887518689;1
2626;1;41;0;0;1;4;1;2.680164998;1;0;0;1;3.201720971;1
2627;1;38;0;0;0;4;1;2.748872196;1;0;0;1;3.703725962;1
2628;3;35;1;0;2;4;0;NA;0;0;1;1;3.851296087;0
2629;3;50;NA;NA;0;4;1;3.864857537;0;0;1;1;4.021222297;NA
2630;2;44;1;0;0;3;1;2.95651156;0;1;0;1;3.074294596;0
2631;1;48;0;1;0;3;1;2.105149898;1;0;0;1;3.573732549;0
2632;2;29;0;0;1;4;1;3.204234275;0;1;0;1;3.919322308;1
2633;1;39;1;0;0;3;1;3.674351354;1;0;0;1;4.403430543;0
2634;3;38;1;0;0;4;1;3.937340813;0;0;1;1;3.610438028;0
2635;NA;27;1;0;0;4;1;3.896518819;NA;NA;NA;1;2.95651156;0
2636;3;36;0;1;0;5;1;3.803809421;0;0;1;1;3.668706936;0
2637;3;52;0;1;0;5;1;3.516127348;0;0;1;1;2.95651156;0
2638;2;46;NA;NA;0;5;1;2.951234503;0;1;0;1;4.565949473;NA
2639;1;50;1;0;0;4;1;4.183956721;1;0;0;1;4.209274529;0
2640;3;37;1;0;1;5;1;NA;0;0;1;1;4.209274529;0
2641;NA;25;NA;NA;3;5;0;NA;NA;NA;NA;1;NA;NA
2642;2;37;0;0;0;4;1;3.677057715;0;1;0;1;NA;1
2643;1;31;0;0;1;3;1;3.046123719;1;0;0;1;3.662081261;1
2644;2;41;1;0;2;5;1;3.852599585;0;1;0;1;3.355897622;0
2645;1;45;NA;NA;0;3;1;2.499753158;1;0;0;NA;NA;NA
2646;1;37;0;0;0;3;1;2.774190004;1;0;0;0;NA;1
2647;2;49;0;0;0;1;1;3.138833117;0;1;0;1;3.028832222;1
2648;2;35;0;0;0;4;1;3.282548587;0;1;0;0;NA;1
2649;2;51;0;0;0;4;1;3.964889101;0;1;0;0;NA;1
2650;NA;43;0;1;0;4;1;3.767441777;NA;NA;NA;1;3.6804304;0
2651;NA;34;0;0;0;3;1;2.445685937;NA;NA;NA;1;2.551046452;1
2652;3;41;0;0;0;5;1;3.179655112;0;0;1;1;2.918771232;1
2653;1;31;0;0;0;5;1;2.525728644;1;0;0;1;2.445685937;1
2654;3;52;0;0;0;4;1;2.931193752;0;0;1;1;3.627679834;1
2655;3;26;0;0;1;4;1;3.028832222;0;0;1;1;3.274965292;1
2656;1;49;0;0;0;4;1;3.63758616;1;0;0;1;2.833213344;1
2657;2;51;0;0;0;4;1;4.055123849;0;1;0;1;2.95651156;1
2658;2;38;0;0;1;3;1;3.274965292;0;1;0;1;2.95651156;1
2659;2;36;0;0;1;3;1;3.33220451;0;1;0;1;3.179655112;1
2660;3;39;0;1;1;4;1;3.138833117;0;0;1;1;3.244193633;0
2661;1;33;0;0;0;3;0;NA;1;0;0;1;3.138833117;1
2662;2;48;0;0;0;2;1;2.198825859;0;1;0;0;NA;1
2663;1;40;0;0;0;3;1;3.259697819;1;0;0;1;2.95651156;1
2664;1;53;0;0;0;5;1;2.026975602;1;0;0;1;-1.386294361;1
2665;1;35;0;0;0;3;0;NA;1;0;0;1;3.274965292;1
2666;1;35;0;0;2;3;1;2.941244088;1;0;0;1;3.11066224;1
2667;3;47;0;0;0;4;1;3.821508998;0;0;1;1;NA;1
2668;1;50;0;0;0;5;1;NA;1;0;0;1;2.873129951;1
2669;2;29;0;0;1;4;1;3.649658741;0;1;0;1;3.33120501;1
2670;1;47;0;0;1;4;0;NA;1;0;0;0;NA;1
2671;1;50;0;1;0;3;1;2.822980168;1;0;0;1;3.733540225;0
2672;3;40;1;0;0;4;1;3.361976669;0;0;1;1;4.514656178;0
2673;1;33;1;0;0;4;0;NA;1;0;0;1;4.055123849;0
2674;1;50;NA;NA;0;3;0;NA;1;0;0;0;NA;NA
2675;1;43;0;0;0;3;1;1.883021061;1;0;0;0;NA;1
2676;1;46;0;0;0;2;1;3.516127348;1;0;0;1;NA;1
2677;2;46;0;1;0;4;1;2.822980168;0;1;0;1;3.649658741;0
2678;1;29;0;0;1;3;1;2.359155444;1;0;0;1;2.314419551;1
2679;1;50;1;0;0;4;1;2.733368009;1;0;0;1;3.986130978;0
2680;1;38;0;0;2;4;1;2.659260037;1;0;0;1;3.854864592;1
2681;3;51;1;0;0;4;1;4.565949473;0;0;1;1;4.237445406;0
2682;2;38;0;1;0;4;1;4.2782674;0;1;0;1;4.135166557;0
2683;1;49;NA;NA;0;4;1;3.117779708;1;0;0;1;4.055123849;NA
2684;1;40;0;0;0;3;1;2.486507931;1;0;0;1;3.292983797;1
2685;1;46;0;0;0;3;1;3.516127348;1;0;0;1;3.516127348;1
2686;2;32;1;0;0;5;1;3.179655112;0;1;0;1;-3.258096538;0
2687;1;42;0;0;0;2;1;3.017136182;1;0;0;1;3.336658861;1
2688;2;48;0;0;0;4;1;3.096273503;0;1;0;0;NA;1
2689;2;46;0;0;0;3;1;2.89708814;0;1;0;0;NA;1
2690;1;51;0;0;0;2;0;NA;1;0;0;1;3.24985937;1
2691;1;41;0;1;0;4;1;2.224143667;1;0;0;1;3.092313102;0
2692;2;35;0;0;0;4;1;3.123565645;0;1;0;1;2.981204173;1
2693;1;34;0;0;0;4;1;2.510224458;1;0;0;1;2.95651156;1
2694;1;46;0;0;0;5;1;2.822980168;1;0;0;1;3.767441777;1
2695;1;41;0;0;0;3;1;3.061872076;1;0;0;1;3.467337184;1
2696;1;29;0;0;2;4;1;3.05182174;1;0;0;1;2.748872196;1
2697;1;39;0;0;0;4;1;3.488756152;1;0;0;1;3.05182174;1
2698;1;33;1;0;3;3;1;NA;1;0;0;1;2.817675116;0
2699;1;47;0;0;0;3;1;3.197673617;1;0;0;1;3.292983797;1
2700;1;44;0;0;0;4;1;2.975929646;1;0;0;1;3.33260459;1
2701;2;46;NA;NA;0;3;1;3.703725962;0;1;0;NA;NA;NA
2702;1;28;0;0;0;5;1;2.701619311;1;0;0;1;3.767441777;1
2703;NA;46;0;0;0;1;0;NA;NA;NA;NA;0;NA;1
2704;2;54;1;0;0;5;1;3.117779708;0;1;0;1;3.968112472;0
2705;1;41;0;0;0;3;1;3.179655112;1;0;0;1;3.192900338;1
2706;2;29;0;0;1;4;0;NA;0;1;0;1;3.744968921;1
2707;1;49;1;0;0;5;1;3.218875825;1;0;0;1;3.274965292;0
2708;3;28;0;0;2;5;1;3.89260492;0;0;1;1;3.821508998;1
2709;3;44;1;0;0;4;1;3.244193633;0;0;1;1;3.292983797;0
2710;3;35;0;1;2;4;1;3.592500327;0;0;1;1;3.665162927;0
2711;NA;40;NA;NA;2;4;1;4.606771467;NA;NA;NA;1;3.190799061;NA
2712;1;50;0;0;0;2;1;3.487139811;1;0;0;1;3.179655112;1
2713;2;32;0;0;0;5;1;3.05182174;0;1;0;1;3.281933961;1
2714;1;47;0;0;0;5;1;2.26336438;1;0;0;1;3.559144733;1
2715;2;50;0;0;0;5;1;2.659260037;0;1;0;0;NA;1
2716;1;46;0;0;0;3;0;NA;1;0;0;1;3.152626439;1
2717;1;43;0;0;0;3;1;1.910543005;1;0;0;1;3.009621386;1
2718;1;33;0;0;1;4;0;NA;1;0;0;1;3.655593476;1
2719;3;32;0;0;1;3;1;3.394221768;0;0;1;1;3.342928474;1
2720;1;26;0;0;0;3;1;2.403126322;1;0;0;0;NA;1
2721;NA;25;NA;NA;0;5;1;2.668829488;NA;NA;NA;1;2.668829488;NA
2722;1;31;NA;NA;2;4;0;NA;1;0;0;1;2.876468853;NA
2723;NA;51;NA;NA;0;5;0;NA;NA;NA;NA;1;4.251238728;NA
2724;NA;30;NA;NA;1;5;0;NA;NA;NA;NA;1;3.005301725;NA
2725;1;48;0;0;0;3;1;NA;1;0;0;1;NA;1
2726;1;30;0;0;0;2;1;2.525728644;1;0;0;1;1.909542505;1
2727;1;49;0;0;0;3;1;2.152138745;1;0;0;1;3.625673378;1
2728;1;46;NA;NA;0;5;1;3.742123969;1;0;0;1;3.42651519;NA
2729;1;47;0;0;0;5;1;3.274965292;1;0;0;1;3.179655112;1
2730;3;40;0;1;0;1;1;3.361976669;0;0;1;1;3.361976669;0
2731;1;45;0;0;0;3;1;3.074294596;1;0;0;1;3.42651519;1
2732;1;39;0;0;0;3;1;2.995732274;1;0;0;1;3.179655112;1
2733;1;39;0;0;1;4;1;2.445685937;1;0;0;1;3.179655112;1
2734;3;44;0;0;1;3;1;3.442019376;0;0;1;1;NA;1
2735;2;48;0;0;0;4;1;4.284911943;0;1;0;1;3.559144733;1
2736;1;45;0;0;0;4;1;2.95651156;1;0;0;1;2.701361213;1
2737;2;31;0;0;0;4;1;3.179655112;0;1;0;1;NA;1
2738;1;35;0;0;0;3;0;NA;1;0;0;0;NA;1
2739;1;42;0;0;0;3;1;3.544298225;1;0;0;1;2.927524024;1
2740;3;33;0;0;2;5;1;3.274965292;0;0;1;1;3.361976669;1
2741;3;40;1;0;0;5;1;2.822980168;0;0;1;1;NA;0
2742;3;31;0;1;2;5;1;3.179655112;0;0;1;1;3.179655112;0
2743;1;43;0;0;0;4;1;2.981204173;1;0;0;1;3.921592456;1
2744;1;33;0;0;0;4;0;NA;1;0;0;0;NA;1
2745;2;39;0;0;0;5;1;3.155362419;0;1;0;1;3.756268476;1
2746;3;44;0;1;0;4;1;NA;0;0;1;1;5.007782225;0
2747;1;43;NA;NA;0;4;1;3.361976669;1;0;0;NA;NA;NA
2748;2;33;0;1;1;4;1;3.442019376;0;1;0;1;3.58512022;0
2749;1;39;0;0;0;5;1;2.391572418;1;0;0;1;2.84767278;1
2750;NA;40;0;0;0;3;1;3.16758253;NA;NA;NA;1;3.745014374;1
2751;1;41;0;0;0;3;1;2.871679625;1;0;0;1;3.968112472;1
2752;2;42;0;0;0;4;1;2.320522794;0;1;0;1;2.798287555;1
2753;NA;27;0;1;0;5;1;3.558091547;NA;NA;NA;1;3.138833117;0
2754;2;28;1;0;1;4;1;3.380325807;0;1;0;1;3.649658741;0
2755;1;36;0;0;1;3;0;NA;1;0;0;1;2.976714268;1
2756;3;38;0;1;1;5;1;3.92620764;0;0;1;1;2.894636157;0
2757;1;48;0;0;0;4;1;2.668829488;1;0;0;1;3.134657746;1
2758;1;54;0;1;0;4;0;NA;1;0;0;1;3.554348561;0
2759;2;47;0;1;0;2;1;3.755019257;0;1;0;1;3.722084048;0
2760;2;34;0;0;0;2;1;3.361976669;0;1;0;1;3.179655112;1
2761;3;51;0;1;0;3;1;3.313186504;0;0;1;1;4.774246516;0
2762;2;29;0;1;1;4;1;2.822980168;0;1;0;1;3.968112472;0
2763;3;44;0;1;0;5;1;3.592500327;0;0;1;1;NA;0
2764;1;53;0;0;0;5;1;3.063121295;1;0;0;1;3.244193633;1
2765;1;38;1;0;0;4;1;2.95651156;1;0;0;1;2.905218266;0
2766;2;30;0;0;1;4;1;3.621487864;0;1;0;1;3.968112472;1
2767;3;46;0;0;0;5;1;3.868181633;0;0;1;1;4.283586562;1
2768;3;54;0;0;0;1;1;2.95651156;0;0;1;1;3.442019376;1
2769;NA;45;NA;NA;1;5;0;NA;NA;NA;NA;1;2.901263086;NA
2770;3;53;0;0;0;4;1;2.915689566;0;0;1;1;3.442019376;1
2771;1;40;0;0;0;4;1;3.457286848;1;0;0;1;2.701619311;1
2772;2;32;0;0;2;4;1;3.621487864;0;1;0;1;3.24731376;1
